id,point_no,type,name,time,desc,belongs_to_index_no,filename,resource_id,duration,text,index_method,text_corrected,text_manual
358705,1,i," Index 1",1,NULL,1,i_0002.jpg,4984,0,"ocr running error",imageBased,NULL,"ocr running error"
358706,2,t," Index 2",1,NULL,1,i_0003.jpg,4984,0,"techsmith relay recorder self channel",imageBased,NULL,"techsmith relay recorder self channel"
358707,3,t," Index 3",1,NULL,1,i_0004.jpg,4984,62,channel,imageBased,NULL,channel
358708,4,t," Index 4",63,NULL,1,i_0035.jpg,4984,124,"date it upcoming schedule chapter next weeks ifl iriibi channel thur ch3ch6virusespartl tue ch viruses part part thur ch viruses part frisat exam chs",imageBased,NULL,"date it upcoming schedule chapter next weeks ifl iriibi channel thur ch3ch6virusespartl tue ch viruses part part thur ch viruses part frisat exam chs"
358709,5,i," Index 5",187,NULL,2,i_0097.jpg,4984,4,"ch part summary bacterial cytoskeleton nucleoid region transcription translation dna replication channel specialized structures flagella inclusions motility chemotaxis flagellar arrangement",imageBased,NULL,"ch part summary bacterial cytoskeleton nucleoid region transcription translation dna replication channel specialized structures flagella inclusions motility chemotaxis flagellar arrangement"
358710,6,t," Index 6",191,NULL,2,i_0099.jpg,4984,2,"bacterial cytoskeleton nucleoid region transcription translation dna replication ch part summary channel specialized structures inclusions flagella motility chemotaxis flagellar arrangement",imageBased,NULL,"bacterial cytoskeleton nucleoid region transcription translation dna replication ch part summary channel specialized structures inclusions flagella motility chemotaxis flagellar arrangement"
358711,7,t," Index 7",193,NULL,2,i_0100.jpg,4984,64,"ch part ry channel bacterial cytoskeleton nucleoid region transcription translation dna replication specialized structures inclusions flagella motility chemotaxis flagellar arrangement",imageBased,NULL,"ch part ry channel bacterial cytoskeleton nucleoid region transcription translation dna replication specialized structures inclusions flagella motility chemotaxis flagellar arrangement"
358712,8,t," Index 8",257,NULL,2,i_0132.jpg,4984,10,"magnetosomes magnetite fe304 crystals of magnetotactic bacteria specialized structures continued channel eee",imageBased,NULL,"magnetosomes magnetite fe304 crystals of magnetotactic bacteria specialized structures continued channel eee"
358713,9,t," Index 9",267,NULL,2,i_0137.jpg,4984,2,"specialized structures continued magnetosomes magnetosomes magnetite fe304 crystals of magnetotactic bacteria eee",imageBased,NULL,"specialized structures continued magnetosomes magnetosomes magnetite fe304 crystals of magnetotactic bacteria eee"
358714,10,t," Index 10",269,NULL,2,i_0138.jpg,4984,2,"specialized structures continued magnetosomes magnetite fe304 crystals of magnetotactic bacteria fil eee ri0",imageBased,NULL,"specialized structures continued magnetosomes magnetite fe304 crystals of magnetotactic bacteria fil eee ri0"
358715,11,t," Index 11",271,NULL,2,i_0139.jpg,4984,2,"specialized structures con magnetosomes magnetite fe304 crystals of magnetotactic bacteria fil eee magnetosomes ri0 pm",imageBased,NULL,"specialized structures con magnetosomes magnetite fe304 crystals of magnetotactic bacteria fil eee magnetosomes ri0 pm"
358716,12,t," Index 12",273,NULL,2,i_0140.jpg,4984,2,"specialized structures con magnetosomes magnetite fe304 crystals of magnetotactic bacteria responses pm magnetosomes polling multiple choice channel",imageBased,NULL,"specialized structures con magnetosomes magnetite fe304 crystals of magnetotactic bacteria responses pm magnetosomes polling multiple choice channel"
358717,13,t," Index 13",275,NULL,2,i_0141.jpg,4984,2,"specialized structures con magnetosomes magnetite fe304 crystals of magnetotactic bacteria ri0 pm magnetosomes",imageBased,NULL,"specialized structures con magnetosomes magnetite fe304 crystals of magnetotactic bacteria ri0 pm magnetosomes"
358718,14,t," Index 14",277,NULL,2,i_0142.jpg,4984,2,"specialized structures con magnetosomes magnetite fe304 crystals of magnetotactic bacteria magnetosomes eee",imageBased,NULL,"specialized structures con magnetosomes magnetite fe304 crystals of magnetotactic bacteria magnetosomes eee"
358719,15,t," Index 15",279,NULL,2,i_0143.jpg,4984,4,"specialized structures con magnetosomes magnetite fe304 crystals of magnetotactic bacteria eee ii 2f1f2019 magnetosomes pm",imageBased,NULL,"specialized structures con magnetosomes magnetite fe304 crystals of magnetotactic bacteria eee ii 2f1f2019 magnetosomes pm"
358720,16,t," Index 16",283,NULL,2,i_0145.jpg,4984,42,"specialized structures con tin magnetosomes magnetite fe304 crystals of magnetotactic bacteria magnetosomes fl 236pm",imageBased,NULL,"specialized structures con tin magnetosomes magnetite fe304 crystals of magnetotactic bacteria magnetosomes fl 236pm"
358721,17,t," Index 17",325,NULL,2,i_0166.jpg,4984,188,"specialized structures con magnetosomes magnetite fe304 crystals of magnetotactic bacteria magnetosomes ee",imageBased,NULL,"specialized structures con magnetosomes magnetite fe304 crystals of magnetotactic bacteria magnetosomes ee"
358722,18,i," Index 18",513,NULL,3,i_0260.jpg,4984,166,"specialized structures con magnetosomes of magnetotactic bacteria pili fimbriae stalks pill fimbriae comprised of the protein pilin fimbriae shorter more numerous for adherence can be virulence factor pill fimbriae twitching motility gliding motility pill magnetite fe304 crystals magnetosomes",imageBased,NULL,"specialized structures con magnetosomes of magnetotactic bacteria pili fimbriae stalks pill fimbriae comprised of the protein pilin fimbriae shorter more numerous for adherence can be virulence factor pill fimbriae twitching motility gliding motility pill magnetite fe304 crystals magnetosomes"
358723,19,t," Index 19",679,NULL,3,i_0343.jpg,4984,104,"specialized structures con magnetosomes of magnetotactic bacteria stalks pill fimbriae comprised of the protein pilin fimbriae shorter more num erous for can be virulence fa ctor pill fimbriae twitching motility gliding motility sex pilus for conjugation donor cell to recipient cell stalk extension of cytoplasm attaches bacterium via secretion of adherence factors called holdfasts magn etite fe304 crystals magnetosomes pili fimbriae adherence pili connects",imageBased,NULL,"specialized structures con magnetosomes of magnetotactic bacteria stalks pill fimbriae comprised of the protein pilin fimbriae shorter more num erous for can be virulence fa ctor pill fimbriae twitching motility gliding motility sex pilus for conjugation donor cell to recipient cell stalk extension of cytoplasm attaches bacterium via secretion of adherence factors called holdfasts magn etite fe304 crystals magnetosomes pili fimbriae adherence pili connects"
